statename;Population;Total area;Land area;Water area;gdp;Population Dencity;Very useful fiture
Maryland;3101833;219882;212818;7064;365162;14,10680729;0,033192681
Maryland;3101833;219882;212818;7064;365162;14,10680729;0,033192681
Maryland;3101833;219882;212818;7064;365162;14,10680729;0,033192681
Maryland;3101833;219882;212818;7064;365162;14,10680729;0,033192681
Maryland;3101833;219882;212818;7064;365162;14,10680729;0,033192681
Maryland;3101833;219882;212818;7064;365162;14,10680729;0,033192681
Maryland;3101833;219882;212818;7064;365162;14,10680729;0,033192681
Maryland;3101833;219882;212818;7064;365162;14,10680729;0,033192681
Maryland;3101833;219882;212818;7064;365162;14,10680729;0,033192681
Maryland;3101833;219882;212818;7064;365162;14,10680729;0,033192681
Maryland;3101833;219882;212818;7064;365162;14,10680729;0,033192681
Maryland;3101833;219882;212818;7064;365162;14,10680729;0,033192681
Maryland;3101833;219882;212818;7064;365162;14,10680729;0,033192681
Maryland;3101833;219882;212818;7064;365162;14,10680729;0,033192681
Maryland;3101833;219882;212818;7064;365162;14,10680729;0,033192681
Maryland;3101833;219882;212818;7064;365162;14,10680729;0,033192681
Maryland;3101833;219882;212818;7064;365162;14,10680729;0,033192681
Maryland;3101833;219882;212818;7064;365162;14,10680729;0,033192681
Maryland;3101833;219882;212818;7064;365162;14,10680729;0,033192681
Maryland;3101833;219882;212818;7064;365162;14,10680729;0,033192681
Maryland;3101833;219882;212818;7064;365162;14,10680729;0,033192681
Maryland;3101833;219882;212818;7064;365162;14,10680729;0,033192681
Maryland;3101833;219882;212818;7064;365162;14,10680729;0,033192681
Maryland;3101833;219882;212818;7064;365162;14,10680729;0,033192681
Maryland;3101833;219882;212818;7064;365162;14,10680729;0,033192681
Maryland;3101833;219882;212818;7064;365162;14,10680729;0,033192681
Maryland;3101833;219882;212818;7064;365162;14,10680729;0,033192681
Maryland;3101833;219882;212818;7064;365162;14,10680729;0,033192681
Maryland;3101833;219882;212818;7064;365162;14,10680729;0,033192681
Maryland;3101833;219882;212818;7064;365162;14,10680729;0,033192681
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Massachusetts;3145711;145746;144669;1077;490402;21,58351516;0,00744458
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Michigan;3588184;14357;12542;1816;470289;249,9257505;0,144793494
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Minnesota;3930864;181037;17766;3377;326221;21,71304209;0,190082179
Mississippi;4142776;254799;248608;6191;106207;16,25899631;0,024902658
Mississippi;4142776;254799;248608;6191;106207;16,25899631;0,024902658
Mississippi;4142776;254799;248608;6191;106207;16,25899631;0,024902658
Mississippi;4142776;254799;248608;6191;106207;16,25899631;0,024902658
Mississippi;4142776;254799;248608;6191;106207;16,25899631;0,024902658
Mississippi;4142776;254799;248608;6191;106207;16,25899631;0,024902658
Mississippi;4142776;254799;248608;6191;106207;16,25899631;0,024902658
Mississippi;4142776;254799;248608;6191;106207;16,25899631;0,024902658
Mississippi;4142776;254799;248608;6191;106207;16,25899631;0,024902658
Mississippi;4142776;254799;248608;6191;106207;16,25899631;0,024902658
Mississippi;4142776;254799;248608;6191;106207;16,25899631;0,024902658
Mississippi;4142776;254799;248608;6191;106207;16,25899631;0,024902658
Mississippi;4142776;254799;248608;6191;106207;16,25899631;0,024902658
Mississippi;4142776;254799;248608;6191;106207;16,25899631;0,024902658
Mississippi;4142776;254799;248608;6191;106207;16,25899631;0,024902658
Mississippi;4142776;254799;248608;6191;106207;16,25899631;0,024902658
